record ID,latitude,longitude,date,case_numbe,cluster label,subzone ID
1579,1.3794404,103.7667267,200313,10,11,226
1580,1.379847,103.766734,200313,4,11,226
1581,1.3802841,103.7663537,200313,1,11,226
1582,1.379926,103.765968,200313,4,11,226
1583,1.3792943,103.7659488,200313,3,11,226
1584,1.379801,103.765074,200313,2,11,226
1585,1.379079,103.764799,200313,1,11,226
1586,1.3539261,103.8883589,200313,2,12,252
1587,1.3592261,103.8914645,200313,5,12,252
1588,1.3594936,103.892492,200313,1,12,252
1589,1.3596597,103.8917267,200313,8,12,252
1590,1.3599509,103.891352,200313,3,12,252
1591,1.3602211,103.8925821,200313,1,12,252
1592,1.360423,103.892033,200313,1,12,252
1593,1.3602716,103.8912596,200313,1,12,252
1594,1.357334,103.891882,200313,1,12,252
1595,1.358071,103.891739,200313,1,12,252
1596,1.358423,103.891648,200313,1,12,252
1597,1.3596003,103.8896132,200313,2,12,252
1598,1.3605665,103.8910942,200313,2,12,252
1599,1.362682,103.890291,200313,1,13,252
1600,1.362906,103.889651,200313,3,13,252
1601,1.363265,103.889344,200313,2,13,252
1602,1.3624724,103.8884415,200313,3,13,252
1603,1.3686923,103.9101195,200313,1,13,229
1604,1.361578,103.889828,200313,4,13,252
1605,1.3576645,103.8825205,200313,1,13,252
1606,1.361534,103.88701,200313,1,13,252
1607,1.3617614,103.8876739,200313,6,13,252
1608,1.3727349,103.8868168,200313,1,14,228
1609,1.3736341,103.8875986,200313,3,14,228
1610,1.3734902,103.8880178,200313,6,14,228
1611,1.3732156,103.8875301,200313,2,14,228
1612,1.3728322,103.8875854,200313,2,14,228
1613,1.3725038,103.8873743,200313,1,14,228
1614,1.371706,103.8878432,200313,3,14,228
1615,1.372374,103.8881694,200313,1,14,228
1616,1.3721518,103.8892256,200313,1,14,228
1617,1.35984,103.76462,200313,10,15,197
1618,1.357832,103.764176,200313,2,15,197
1619,1.357512,103.76624,200313,1,15,197
1620,1.35846,103.765887,200313,2,15,197
1621,1.35637,103.766458,200313,2,15,197
1622,1.387233,103.835371,200313,1,16,251
1623,1.389638,103.834366,200313,12,16,251
1624,1.388538,103.835592,200313,1,16,251
1625,1.390581,103.834271,200313,1,16,251
1626,1.388639,103.836967,200313,1,16,251
1627,1.31127,103.8857029,200313,1,17,117
1628,1.313615,103.884772,200313,3,17,117
1629,1.312331,103.885046,200313,2,17,117
1630,1.312971,103.885148,200313,2,17,117
1631,1.311471,103.885631,200313,2,17,117
1632,1.311882,103.885447,200313,1,17,117
1633,1.311959,103.886024,200313,4,17,117
1634,1.3095036,103.8977451,200313,3,18,93
1635,1.3095199,103.8976886,200313,4,18,135
1636,1.3071204,103.9009519,200313,1,18,93
1637,1.3070263,103.9002295,200313,3,18,93
1638,1.27755,103.730772,200313,4,18,35
1639,1.32501,103.85217,200313,1,19,181
1640,1.3239571,103.8533912,200313,9,19,181
1641,1.3239158,103.8538392,200313,2,19,181
1642,1.323175,103.855885,200313,1,19,181
1643,1.32371,103.855017,200313,1,19,181
1644,1.378354,103.8865745,200313,1,20,235
1645,1.373694,103.884888,200313,1,20,228
1646,1.3734199,103.8864604,200313,1,20,228
1647,1.375409,103.888364,200313,1,20,228
1648,1.3757219,103.888738,200313,1,20,228
1649,1.376161,103.889245,200313,1,20,228
1650,1.37653,103.885773,200313,1,20,228
1651,1.3767606,103.8857282,200313,1,20,228
1652,1.3767217,103.8864894,200313,1,20,228
1653,1.375196,103.886912,200313,1,20,228
1654,1.375223,103.88751,200313,1,20,228
1655,1.3750497,103.887825,200313,3,20,228
1656,1.336004,103.697287,200313,1,21,146
1657,1.3355286,103.6984415,200313,1,21,146
1658,1.335784,103.697553,200313,2,21,146
1659,1.335224,103.699386,200313,7,21,146
1660,1.336025,103.699363,200313,2,21,146
1661,1.338634,103.6984612,200313,1,21,146
1662,1.355052,103.869881,200313,1,22,165
1663,1.35509,103.8708335,200313,3,22,165
1664,1.355083,103.871318,200313,6,22,165
1665,1.355148,103.87275,200313,1,22,165
1666,1.354133,103.872449,200313,3,22,165
1667,1.367993,103.851481,200313,1,23,204
1668,1.3687216,103.8515929,200313,1,23,204
1669,1.368377,103.850758,200313,8,23,204
1670,1.3691141,103.8533152,200313,1,23,204
1671,1.369072,103.852661,200313,1,23,204
1672,1.3679476,103.8533165,200313,1,23,204
1673,1.31397,103.879751,200313,1,24,117
1674,1.3113118,103.8791529,200313,1,24,117
1675,1.3128419,103.8783531,200313,2,24,117
1676,1.310902,103.8799478,200313,2,24,117
1677,1.3143559,103.878466,200313,2,24,117
1678,1.311654,103.880688,200313,1,24,117
1679,1.3138975,103.8791922,200313,2,24,117
1680,1.3158597,103.8867148,200313,2,24,117
1681,1.3231293,103.8686562,200313,1,25,138
1682,1.320756,103.8685485,200313,4,25,138
1683,1.32237,103.870067,200313,3,25,138
1684,1.3219939,103.870953,200313,2,25,138
1685,1.321223,103.868479,200313,1,25,138
1686,1.320633,103.869793,200313,1,25,138
1687,1.383036,103.866081,200313,6,26,246
1688,1.381913,103.866298,200313,6,26,246
1689,1.35564,103.858829,200313,3,27,206
1690,1.355111,103.8596722,200313,1,27,206
1691,1.3557507,103.8594173,200313,7,27,206
1692,1.3535113,103.8603978,200313,3,28,161
1693,1.3536933,103.8610208,200313,5,28,161
1694,1.352867,103.862303,200313,1,28,161
1695,1.3544769,103.858895,200313,1,28,161
1696,1.352785,103.861442,200313,1,28,161
1697,1.3487721,103.8634687,200313,5,29,161
1698,1.346578,103.862193,200313,1,29,161
1699,1.346249,103.860934,200313,2,29,161
1700,1.345084,103.862855,200313,1,29,161
1701,1.385572,103.896733,200313,1,30,314
1702,1.387449,103.8969539,200313,3,30,314
1703,1.386795,103.897555,200313,3,30,314
1704,1.389049,103.896389,200313,1,30,314
1705,1.388668,103.898142,200313,1,30,314
1706,1.313431,103.883767,200313,1,31,117
1707,1.312195,103.882622,200313,2,31,117
1708,1.3121935,103.8822215,200313,1,31,117
1709,1.3122157,103.8833463,200313,2,31,117
1710,1.312903,103.883539,200313,1,31,117
1711,1.312182,103.883548,200313,1,31,117
1712,1.3150183,103.8848457,200313,1,31,117
1713,1.356307,103.760808,200313,1,32,197
1714,1.356406,103.759392,200313,1,32,197
1715,1.357111,103.759869,200313,3,32,197
1716,1.356931,103.760493,200313,2,32,197
1717,1.35831,103.760096,200313,2,32,197
1718,1.3408276,103.6947894,200313,1,33,160
1719,1.341497,103.694588,200313,2,33,160
1720,1.3434803,103.6975156,200313,1,33,160
1721,1.345967,103.695721,200313,1,33,160
1722,1.3450189,103.6954006,200313,1,33,160
1723,1.3438157,103.6943096,200313,2,33,160
1724,1.3432839,103.6942961,200313,1,33,160
1725,1.316668,103.93702,200313,5,34,141
1726,1.318256,103.937345,200313,4,34,141
1727,1.435487,103.796756,200313,1,35,285
1728,1.436718,103.798561,200313,1,35,285
1729,1.4365385,103.7996087,200313,1,35,285
1730,1.435998,103.799084,200313,1,35,285
1731,1.435344,103.798614,200313,4,35,285
1732,1.435582,103.798043,200313,1,35,285
1733,1.3089152,103.9119581,200313,1,36,121
1734,1.3053773,103.9072117,200313,2,36,93
1735,1.30626,103.906875,200313,4,36,93
1736,1.3514409,103.889365,200313,1,37,157
1737,1.351103,103.889221,200313,1,37,157
1738,1.3497348,103.8889379,200313,5,37,157
1739,1.367397,103.883957,200313,4,38,203
1740,1.36778,103.881361,200313,1,38,203
1741,1.367283,103.8819369,200313,2,38,203
1742,1.444818,103.790498,200313,5,39,280
1743,1.4451449,103.791265,200313,2,39,280
1744,1.359412,103.763116,200313,3,40,197
1745,1.360099,103.75968,200313,1,40,197
1746,1.3597312,103.7615674,200313,2,40,197
1747,1.319416,103.906466,200313,1,41,92
1748,1.318524,103.906425,200313,2,41,92
1749,1.320449,103.907091,200313,2,41,92
1750,1.318628,103.905626,200313,1,41,92
1751,1.3159895,103.9092854,200313,2,42,121
1752,1.313662,103.910296,200313,3,42,121
1753,1.301606,103.908363,200313,1,43,54
1754,1.301435,103.907819,200313,3,43,54
1755,1.301921,103.906455,200313,1,43,54
1756,1.38423,103.867814,200313,5,44,246
1757,1.430242,103.7958009,200313,1,45,269
1758,1.429712,103.79489,200313,1,45,269
1759,1.429309,103.795498,200313,3,45,269
1760,1.290321,103.817584,200313,2,46,15
1761,1.290751,103.816237,200313,2,46,15
1762,1.363814,103.850884,200313,1,47,202
1763,1.364366,103.850286,200313,3,47,202
1764,1.362043,103.830378,200313,2,48,200
1765,1.3643965,103.8323741,200313,2,48,200
1766,1.3234575,103.8521005,200313,2,49,181
1767,1.326369,103.851144,200313,1,49,181
1768,1.325559,103.851775,200313,1,49,181
1769,1.3578222,103.7472428,200313,2,50,168
1770,1.362193,103.745788,200313,1,50,201
1771,1.364701,103.744328,200313,1,50,201
1772,1.2740482,103.8256528,200313,3,51,19
1773,1.274924,103.827075,200313,1,51,19
1774,1.390267,103.743047,200313,2,52,291
1775,1.390704,103.742981,200313,2,52,291
1776,1.3248993,103.887954,200313,1,53,171
1777,1.3240581,103.8866841,200313,3,53,171
1778,1.378659,103.889065,200313,1,54,235
1779,1.377423,103.888191,200313,1,54,235
1780,1.377996,103.8883649,200313,2,54,235
1781,1.359392,103.768029,200313,2,55,196
1782,1.3577633,103.7680114,200313,2,55,196
1783,1.334748,103.908761,200313,1,56,143
1784,1.333821,103.90865,200313,1,56,143
1785,1.332457,103.908765,200313,1,56,143
1786,1.3329979,103.9068999,200313,1,56,143
1787,1.3716809,103.8301916,200313,1,57,225
1788,1.3732959,103.8327755,200313,3,57,225
1789,1.3252194,103.9121199,200313,1,58,92
1790,1.324252,103.911176,200313,1,58,92
1791,1.3232502,103.9099563,200313,2,58,92
1792,1.3665232,103.8822559,200313,3,59,203
1793,1.364812,103.88375,200313,1,59,203
1794,1.386595,103.906066,200313,3,60,292
1795,1.387616,103.906267,200313,1,60,292
1796,1.3698332,103.8558859,200313,1,61,212
1797,1.3703091,103.8558394,200313,1,61,212
1798,1.370546,103.854725,200313,1,61,212
1799,1.331829,103.93338,200313,1,62,173
1800,1.331509,103.932443,200313,1,62,173
1801,1.331868,103.9323092,200313,1,62,173
1802,1.3306082,103.9470785,200313,1,63,173
1803,1.330805,103.946473,200313,2,63,173
1804,1.3204988,103.8668888,200313,2,64,180
1805,1.321104,103.865851,200313,1,64,180
1806,1.3609447,103.8726558,200313,1,65,206
1807,1.361169,103.872606,200313,1,65,206
1808,1.391191,103.8572159,200313,1,65,248
1809,1.35209,103.758739,200313,2,66,193
1810,1.352331,103.756482,200313,1,66,193
1811,1.351317,103.749607,200313,1,67,155
1812,1.351774,103.748966,200313,1,67,155
1813,1.34935,103.750411,200313,1,67,155
1814,1.356287,103.749598,200313,1,68,193
1815,1.356031,103.750593,200313,1,68,193
1816,1.355422,103.752755,200313,1,68,193
1817,1.367072,103.76831,200313,2,69,209
1818,1.367793,103.769728,200313,1,69,209
1819,1.404631,103.747786,200313,2,70,319
1820,1.40406,103.74826,200313,1,70,319
1821,1.277338,103.83919,200313,3,71,21
1822,1.3631407,103.7653436,200313,3,72,197
1823,1.311612,103.843536,200313,1,73,119
1824,1.31239,103.842492,200313,2,73,119
1825,1.3699038,103.8837081,200313,1,74,228
1826,1.3705346,103.882188,200313,1,74,228
1827,1.3694232,103.8819591,200313,1,74,228
1828,1.378707,103.877606,200313,1,75,235
1829,1.37866,103.8785065,200313,1,75,235
1830,1.37766,103.879355,200313,1,75,235
1831,1.331481,103.94413,200313,3,76,173
1832,1.3119023,103.915054,200313,1,77,121
1833,1.310867,103.914254,200313,2,77,121
1834,1.3439616,103.7715551,200313,2,78,148
1835,1.343405,103.772036,200313,1,78,148
1836,1.37645,103.769768,200313,1,79,226
1837,1.375086,103.769425,200313,2,79,226
1838,1.348528,103.873759,200313,1,80,156
1839,1.348844,103.875143,200313,1,80,156
1840,1.3478304,103.8751534,200313,1,80,156
1841,1.3248174,103.8636695,200313,1,81,180
1842,1.324511,103.863961,200313,1,81,180
1843,1.325194,103.864149,200313,1,81,180
1844,1.37924,103.901738,200313,1,82,222
1845,1.378688,103.902681,200313,2,82,222
1846,1.4543735,103.8100635,200313,3,83,302
1847,1.379348,103.842233,200313,1,84,234
1848,1.379432,103.843912,200313,1,84,234
1849,1.334035,103.918253,200313,2,85,143
1850,1.319403,103.943496,200313,1,86,141
1851,1.319985,103.9427924,200313,1,86,141
1852,1.3186437,103.8623865,200313,1,87,180
1853,1.3179708,103.8615942,200313,1,87,180
1854,1.35251,103.850773,200313,2,88,166
1855,1.347768,103.754881,200313,1,89,155
1856,1.347209,103.753496,200313,1,89,155
1857,1.358519,103.748086,200313,1,90,201
1858,1.357508,103.749478,200313,1,90,201
1859,1.358377,103.739792,200313,1,91,168
1860,1.357583,103.739042,200313,1,91,168
1861,1.3106881,103.8851742,200313,1,92,117
1862,1.310349,103.88335,200313,1,92,117
1863,1.305609,103.840835,200313,1,93,71
1864,1.304244,103.840769,200313,1,93,71
1865,1.356574,103.89618,200313,2,94,192
1866,1.38989,103.878005,200313,1,95,317
1867,1.389267,103.876486,200313,1,95,317
1868,1.289849,103.840903,200313,2,96,34
1869,1.334867,103.879371,200313,1,97,182
1870,1.334171,103.8792185,200313,1,97,182
1871,1.3470089,103.7325539,200313,2,98,159
1872,1.299479,103.833698,200313,2,99,127
1873,1.314043,103.843145,200313,1,100,119
1874,1.3143265,103.8440711,200313,1,100,119
1875,1.337524,103.843203,200313,1,101,191
1876,1.337093,103.842887,200313,1,101,191
1877,1.32105,103.859521,200313,1,102,180
1878,1.321435,103.860663,200313,1,102,180
1879,1.315962,103.78089,200313,2,103,109
1880,1.3717863,103.7053211,200313,2,104,272
1881,1.390587,103.904825,200313,2,105,292
1882,1.393725,103.895816,200313,2,106,314
1883,1.3620646,103.8844836,200313,2,107,203
1884,1.3376999,103.890659,200313,2,108,157
1885,1.382685,103.752796,200313,1,109,236
1886,1.3822957,103.7539749,200313,1,109,236
1887,1.37723,103.831148,200313,1,110,225
1888,1.356596,103.830749,200313,1,110,200
1889,1.3414861,103.8495995,200313,1,111,186
1890,1.3420893,103.8491297,200313,1,111,186
1891,1.29152,103.766634,200313,1,112,128
1892,1.319202,103.755379,200313,1,112,113
1893,1.339162,103.686556,200320,4,1,160
1894,1.340226,103.685904,200320,2,1,160
1895,1.3405185,103.6851645,200320,3,1,160
1896,1.3411229,103.6859395,200320,2,1,160
1897,1.340565,103.686404,200320,1,1,160
1898,1.341223,103.68641,200320,6,1,160
1899,1.3418326,103.6859788,200320,4,1,160
1900,1.341944,103.686854,200320,2,1,160
1901,1.341971,103.687594,200320,2,1,160
1902,1.341456,103.687924,200320,4,1,160
1903,1.341112,103.687735,200320,6,1,160
1904,1.34074,103.68799,200320,8,1,160
1905,1.340431,103.687575,200320,19,1,160
1906,1.340656,103.687116,200320,6,1,160
1907,1.3399464,103.687256,200320,18,1,160
1908,1.3422499,103.6898694,200320,3,1,160
1909,1.342777,103.688353,200320,1,1,160
1910,1.342582,103.689289,200320,3,1,160
1911,1.3429826,103.6898694,200320,1,1,160
1912,1.3433331,103.6889327,200320,1,1,160
1913,1.3436378,103.6905932,200320,1,1,160
1914,1.3438524,103.691498,200320,1,1,160
1915,1.3399044,103.6883979,200320,14,1,160
1916,1.339596,103.688937,200320,3,1,160
1917,1.339266,103.689373,200320,7,1,160
1918,1.3396917,103.6898579,200320,1,1,160
1919,1.340397,103.689844,200320,1,1,160
1920,1.3402018,103.6893265,200320,8,1,160
1921,1.340544,103.689157,200320,8,1,160
1922,1.3409718,103.6891908,200320,5,1,160
1923,1.341337,103.689311,200320,9,1,160
1924,1.3410673,103.6898974,200320,2,1,160
1925,1.341658,103.689693,200320,2,1,160
1926,1.34178,103.688429,200320,8,1,160
1927,1.338575,103.692206,200320,1,1,160
1928,1.3373258,103.6906741,200320,1,1,160
1929,1.338315,103.690763,200320,2,1,160
1930,1.368981,103.8543392,200320,1,2,204
1931,1.36152,103.855074,200320,1,2,204
1932,1.361409,103.854547,200320,1,2,204
1933,1.362096,103.8536869,200320,2,2,204
1934,1.361909,103.855275,200320,1,2,204
1935,1.363437,103.8551279,200320,5,2,204
1936,1.3638955,103.8552628,200320,6,2,204
1937,1.36407,103.853637,200320,1,2,204
1938,1.3645799,103.854932,200320,1,2,204
1939,1.364935,103.853958,200320,1,2,204
1940,1.365016,103.853055,200320,1,2,204
1941,1.36539,103.852877,200320,2,2,204
1942,1.367768,103.85419,200320,1,2,204
1943,1.3673639,103.8539335,200320,2,2,204
1944,1.366448,103.853425,200320,2,2,204
1945,1.3661319,103.8540529,200320,2,2,204
1946,1.365691,103.855157,200320,1,2,204
1947,1.366129,103.855221,200320,3,2,204
1948,1.366643,103.855438,200320,8,2,204
1949,1.3670101,103.855623,200320,1,2,204
1950,1.367823,103.855993,200320,1,2,204
1951,1.368902,103.85612,200320,1,2,204
1952,1.366893,103.857517,200320,2,2,204
1953,1.364574,103.856711,200320,1,2,204
1954,1.364171,103.8565785,200320,2,2,204
1955,1.363466,103.857038,200320,12,2,204
1956,1.3631851,103.858097,200320,8,2,204
1957,1.3630739,103.857041,200320,11,2,204
1958,1.362884,103.8575989,200320,2,2,204
1959,1.362678,103.8563269,200320,34,2,204
1960,1.3623793,103.8576022,200320,5,2,204
1961,1.359672,103.856341,200320,1,2,204
1962,1.37053,103.753349,200320,26,3,219
1963,1.371101,103.752434,200320,21,3,219
1964,1.369964,103.752215,200320,14,3,219
1965,1.370506,103.752218,200320,13,3,219
1966,1.371666,103.752682,200320,13,3,219
1967,1.369386,103.75237,200320,1,3,219
1968,1.3637502,103.8608487,200320,4,4,206
1969,1.3601805,103.8610041,200320,1,4,206
1970,1.3622839,103.8627547,200320,12,4,206
1971,1.3619272,103.8623522,200320,19,4,206
1972,1.3614257,103.8620315,200320,11,4,206
1973,1.356775,103.858558,200320,1,4,206
1974,1.3609682,103.8617485,200320,2,4,206
1975,1.3605922,103.8613731,200320,3,4,206
1976,1.358366,103.862544,200320,2,4,206
1977,1.3606413,103.8641076,200320,4,4,206
1978,1.360459,103.8668409,200320,2,4,206
1979,1.3602957,103.8654887,200320,5,4,206
1980,1.36277,103.8631778,200320,3,4,206
1981,1.3620471,103.8652015,200320,1,4,206
1982,1.3639624,103.8602086,200320,2,4,206
1983,1.3512663,103.6984716,200320,17,5,160
1984,1.3528057,103.7000291,200320,10,5,160
1985,1.350919,103.700666,200320,7,5,160
1986,1.3513367,103.6993819,200320,2,5,160
1987,1.3540791,103.6979389,200320,22,5,160
1988,1.3518638,103.6983333,200320,6,5,160
1989,1.307897,103.90654,200320,1,6,93
1990,1.3073888,103.905797,200320,2,6,93
1991,1.3098857,103.9069273,200320,7,6,93
1992,1.3095208,103.9061058,200320,1,6,93
1993,1.309504,103.905048,200320,4,6,93
1994,1.309426,103.90527,200320,1,6,93
1995,1.309134,103.905015,200320,1,6,93
1996,1.309934,103.9020481,200320,1,6,135
1997,1.3088059,103.9069976,200320,18,6,93
1998,1.308765,103.906107,200320,1,6,93
1999,1.3083689,103.9077763,200320,1,6,93
2000,1.3083309,103.9072974,200320,3,6,93
2001,1.312665,103.90693,200320,3,6,93
2002,1.3105306,103.902828,200320,6,6,135
2003,1.308661,103.905265,200320,7,6,93
2004,1.304297,103.83654,200320,1,7,63
2005,1.305343,103.838415,200320,4,7,68
2006,1.303867,103.837268,200320,1,7,77
2007,1.304915,103.837296,200320,2,7,68
2008,1.304404,103.837683,200320,1,7,68
2009,1.303984,103.839566,200320,15,7,68
2010,1.305365,103.839397,200320,1,7,68
2011,1.303097,103.838708,200320,3,7,68
2012,1.303713,103.838432,200320,5,7,68
2013,1.305692,103.83688,200320,1,7,68
2014,1.304114,103.838723,200320,9,7,68
2015,1.3609447,103.8726558,200320,1,8,206
2016,1.363201,103.8720506,200320,16,8,206
2017,1.363772,103.873304,200320,2,8,206
2018,1.3644563,103.8701237,200320,1,8,206
2019,1.3644658,103.870981,200320,10,8,206
2020,1.3637427,103.8670456,200320,2,8,206
2021,1.365624,103.8717056,200320,2,8,206
2022,1.379088,103.768065,200320,1,9,226
2023,1.378572,103.766128,200320,4,9,226
2024,1.379042,103.766436,200320,2,9,226
2025,1.3794404,103.7667267,200320,11,9,226
2026,1.379847,103.766734,200320,4,9,226
2027,1.3802841,103.7663537,200320,1,9,226
2028,1.379926,103.765968,200320,4,9,226
2029,1.3792943,103.7659488,200320,3,9,226
2030,1.379801,103.765074,200320,2,9,226
2031,1.379079,103.764799,200320,1,9,226
2032,1.3539261,103.8883589,200320,2,10,252
2033,1.358574,103.888523,200320,1,10,252
2034,1.3592261,103.8914645,200320,5,10,252
2035,1.3594936,103.892492,200320,1,10,252
2036,1.3596597,103.8917267,200320,9,10,252
2037,1.3599509,103.891352,200320,3,10,252
2038,1.3602211,103.8925821,200320,1,10,252
2039,1.360423,103.892033,200320,1,10,252
2040,1.3602716,103.8912596,200320,1,10,252
2041,1.357334,103.891882,200320,1,10,252
2042,1.358071,103.891739,200320,1,10,252
2043,1.358423,103.891648,200320,1,10,252
2044,1.3596003,103.8896132,200320,3,10,252
2045,1.3605665,103.8910942,200320,2,10,252
2046,1.360919,103.891988,200320,1,10,252
2047,1.362725,103.891747,200320,1,11,252
2048,1.362682,103.890291,200320,1,11,252
2049,1.362906,103.889651,200320,3,11,252
2050,1.363265,103.889344,200320,2,11,252
2051,1.3624724,103.8884415,200320,4,11,252
2052,1.3686923,103.9101195,200320,1,11,229
2053,1.361578,103.889828,200320,4,11,252
2054,1.3576645,103.8825205,200320,2,11,252
2055,1.361534,103.88701,200320,1,11,252
2056,1.3617614,103.8876739,200320,7,11,252
2057,1.313431,103.883767,200320,1,12,117
2058,1.31397,103.879751,200320,1,12,117
2059,1.3113118,103.8791529,200320,3,12,117
2060,1.3128419,103.8783531,200320,3,12,117
2061,1.310902,103.8799478,200320,3,12,117
2062,1.3143559,103.878466,200320,2,12,117
2063,1.311654,103.880688,200320,1,12,117
2064,1.3138975,103.8791922,200320,2,12,117
2065,1.3158597,103.8867148,200320,2,12,117
2066,1.31127,103.8857029,200320,2,13,117
2067,1.313615,103.884772,200320,3,13,117
2068,1.312331,103.885046,200320,2,13,117
2069,1.312971,103.885148,200320,3,13,117
2070,1.311471,103.885631,200320,3,13,117
2071,1.311882,103.885447,200320,1,13,117
2072,1.311959,103.886024,200320,4,13,117
2073,1.355052,103.869881,200320,1,14,165
2074,1.35509,103.8708335,200320,4,14,165
2075,1.355083,103.871318,200320,9,14,165
2076,1.355148,103.87275,200320,1,14,165
2077,1.354133,103.872449,200320,3,14,165
2078,1.32501,103.85217,200320,1,15,181
2079,1.3239571,103.8533912,200320,9,15,181
2080,1.3239158,103.8538392,200320,2,15,181
2081,1.325215,103.853648,200320,1,15,181
2082,1.323683,103.854321,200320,2,15,181
2083,1.323175,103.855885,200320,1,15,181
2084,1.32371,103.855017,200320,1,15,181
2085,1.35984,103.76462,200320,10,16,197
2086,1.357832,103.764176,200320,2,16,197
2087,1.357512,103.76624,200320,1,16,197
2088,1.35846,103.765887,200320,2,16,197
2089,1.35637,103.766458,200320,2,16,197
2090,1.367993,103.851481,200320,3,17,204
2091,1.3687216,103.8515929,200320,1,17,204
2092,1.368377,103.850758,200320,9,17,204
2093,1.3691141,103.8533152,200320,1,17,204
2094,1.369072,103.852661,200320,1,17,204
2095,1.3679476,103.8533165,200320,1,17,204
2096,1.387233,103.835371,200320,1,18,251
2097,1.389638,103.834366,200320,12,18,251
2098,1.388538,103.835592,200320,1,18,251
2099,1.390581,103.834271,200320,1,18,251
2100,1.388639,103.836967,200320,1,18,251
2101,1.336004,103.697287,200320,2,19,146
2102,1.3355286,103.6984415,200320,1,19,146
2103,1.335784,103.697553,200320,2,19,146
2104,1.335224,103.699386,200320,7,19,146
2105,1.336025,103.699363,200320,2,19,146
2106,1.338634,103.6984612,200320,1,19,146
2107,1.3535113,103.8603978,200320,3,20,161
2108,1.3536933,103.8610208,200320,9,20,161
2109,1.352867,103.862303,200320,1,20,161
2110,1.3544769,103.858895,200320,1,20,161
2111,1.352785,103.861442,200320,1,20,161
2112,1.38423,103.867814,200320,1,21,246
2113,1.383036,103.866081,200320,8,21,246
2114,1.381913,103.866298,200320,6,21,246
2115,1.3231293,103.8686562,200320,1,22,138
2116,1.3229578,103.8698962,200320,1,22,138
2117,1.320756,103.8685485,200320,4,22,138
2118,1.3229577,103.8698961,200320,1,22,138
2119,1.32237,103.870067,200320,3,22,138
2120,1.3219939,103.870953,200320,2,22,138
2121,1.321223,103.868479,200320,1,22,138
2122,1.320633,103.869793,200320,1,22,138
2123,1.35564,103.858829,200320,4,23,206
2124,1.355111,103.8596722,200320,2,23,206
2125,1.3557507,103.8594173,200320,7,23,206
2126,1.313431,103.883767,200320,1,24,117
2127,1.3115722,103.882711,200320,1,24,117
2128,1.312195,103.882622,200320,2,24,117
2129,1.3121935,103.8822215,200320,2,24,117
2130,1.3122157,103.8833463,200320,2,24,117
2131,1.312903,103.883539,200320,1,24,117
2132,1.312182,103.883548,200320,1,24,117
2133,1.3150183,103.8848457,200320,1,24,117
2134,1.385572,103.896733,200320,1,25,314
2135,1.387449,103.8969539,200320,3,25,314
2136,1.386795,103.897555,200320,3,25,314
2137,1.384401,103.896332,200320,1,25,247
2138,1.389049,103.896389,200320,1,25,314
2139,1.388668,103.898142,200320,1,25,314
2140,1.3408276,103.6947894,200320,2,26,160
2141,1.341497,103.694588,200320,2,26,160
2142,1.3434803,103.6975156,200320,1,26,160
2143,1.345967,103.695721,200320,1,26,160
2144,1.3450189,103.6954006,200320,1,26,160
2145,1.3438157,103.6943096,200320,2,26,160
2146,1.3432839,103.6942961,200320,1,26,160
2147,1.386879,103.904676,200320,1,27,292
2148,1.387127,103.905728,200320,3,27,292
2149,1.386595,103.906066,200320,5,27,292
2150,1.387616,103.906267,200320,1,27,292
2151,1.3174203,103.9376388,200320,5,28,141
2152,1.318322,103.93737,200320,5,28,141
2153,1.3487721,103.8634687,200320,5,29,161
2154,1.346578,103.862193,200320,1,29,161
2155,1.346249,103.860934,200320,2,29,161
2156,1.345084,103.862855,200320,1,29,161
2157,1.35999,103.763504,200320,1,30,197
2158,1.359412,103.763116,200320,3,30,197
2159,1.360099,103.75968,200320,2,30,197
2160,1.3597312,103.7615674,200320,2,30,197
2161,1.360097,103.762179,200320,1,30,197
2162,1.356307,103.760808,200320,1,31,197
2163,1.356406,103.759392,200320,1,31,197
2164,1.357111,103.759869,200320,3,31,197
2165,1.356931,103.760493,200320,2,31,197
2166,1.35831,103.760096,200320,2,31,197
2167,1.435487,103.796756,200320,1,32,285
2168,1.436718,103.798561,200320,1,32,285
2169,1.4365385,103.7996087,200320,1,32,285
2170,1.435998,103.799084,200320,1,32,285
2171,1.435344,103.798614,200320,4,32,285
2172,1.435582,103.798043,200320,1,32,285
2173,1.362043,103.830378,200320,6,33,200
2174,1.3643965,103.8323741,200320,1,33,200
2175,1.367072,103.76831,200320,5,34,209
2176,1.3673,103.768862,200320,1,34,209
2177,1.367793,103.769728,200320,1,34,209
2178,1.3248993,103.887954,200320,1,35,171
2179,1.3240581,103.8866841,200320,6,35,171
2180,1.3089152,103.9119581,200320,1,36,121
2181,1.3053773,103.9072117,200320,2,36,93
2182,1.30626,103.906875,200320,4,36,93
2183,1.331064,103.9025298,200320,4,37,177
2184,1.33004,103.9008397,200320,2,37,177
2185,1.3305196,103.8980771,200320,1,37,177
2186,1.444818,103.790498,200320,5,38,280
2187,1.4451449,103.791265,200320,2,38,280
2188,1.3204988,103.8668888,200320,2,39,180
2189,1.321389,103.866852,200320,1,39,180
2190,1.321104,103.865851,200320,1,39,180
2191,1.321671,103.864446,200320,2,39,180
2192,1.403103,103.747789,200320,3,40,319
2193,1.404631,103.747786,200320,2,40,319
